respondent_id,group,title,form,sensor,metric,raw_stimulus,raw_samples,bins_total,bins_passing,bins_failing,mean_coverage,max_time_seconds,bin_width,smoothing_label,source_path
104,A,A Star Is Born,Short,FAC,Anger,A STAR IS BORN,7454,249,249,0,0.9642208835341368,248.632,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,A Star Is Born,Short,FAC,Contempt,A STAR IS BORN,7454,249,249,0,0.9642208835341368,248.632,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,A Star Is Born,Short,FAC,Disgust,A STAR IS BORN,7454,249,249,0,0.9642208835341368,248.632,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,A Star Is Born,Short,FAC,Fear,A STAR IS BORN,7454,249,249,0,0.9642208835341368,248.632,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,A Star Is Born,Short,FAC,Joy,A STAR IS BORN,7454,249,249,0,0.9642208835341368,248.632,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,A Star Is Born,Short,FAC,Sadness,A STAR IS BORN,7454,249,249,0,0.9642208835341368,248.632,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,A Star Is Born,Short,FAC,Surprise,A STAR IS BORN,7454,249,249,0,0.9642208835341368,248.632,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,A Star Is Born,Short,FAC,Engagement,A STAR IS BORN,7454,249,249,0,0.9642208835341368,248.632,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,A Star Is Born,Short,FAC,Sentimentality,A STAR IS BORN,7454,249,249,0,0.9642208835341368,248.632,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,A Star Is Born,Short,FAC,Confusion,A STAR IS BORN,7454,249,249,0,0.9642208835341368,248.632,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,A Star Is Born,Short,FAC,Neutral,A STAR IS BORN,7454,249,249,0,0.9642208835341368,248.632,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,A Star Is Born,Short,EEG,High Engagement,A STAR IS BORN,249,249,249,0,1.0,248.441,1.0,moving_average_window3,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,A Star Is Born,Short,EEG,Low Engagement,A STAR IS BORN,249,249,249,0,1.0,248.441,1.0,moving_average_window3,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,A Star Is Born,Short,EEG,Distraction,A STAR IS BORN,249,249,249,0,1.0,248.441,1.0,moving_average_window3,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,A Star Is Born,Short,EEG,Drowsy,A STAR IS BORN,249,249,249,0,1.0,248.441,1.0,moving_average_window3,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,A Star Is Born,Short,EEG,Workload Average,A STAR IS BORN,249,249,249,0,1.0,248.441,1.0,butterworth_lowpass_0.06Hz,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,A Star Is Born,Short,EEG,Frontal Alpha Asymmetry,A STAR IS BORN,411,216,216,0,0.5486111111111112,248.539,1.0,moving_average_window3,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,A Star Is Born,Short,GSR,Peak Detected,A STAR IS BORN,31829,249,249,0,0.9906506024096318,248.663,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,A Star Is Born,Short,ET,Blink Detected,A STAR IS BORN,14931,249,249,0,0.9820080321285156,248.656,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,A Star Is Born,Short,ET,Fixation Dispersion,A STAR IS BORN,10932,249,241,8,0.9090000000000013,248.656,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,A Star Is Born,Short,ET,Fixation Index,A STAR IS BORN,10932,249,241,8,0.9090000000000013,248.656,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,A Star Is Born,Short,ET,Fixation Duration,A STAR IS BORN,10932,249,241,8,0.9090000000000013,248.656,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Titanic,Short,FAC,Anger,TITANIC,1796,60,60,0,0.9640333333333335,59.871,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Titanic,Short,FAC,Contempt,TITANIC,1796,60,60,0,0.9640333333333335,59.871,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Titanic,Short,FAC,Disgust,TITANIC,1796,60,60,0,0.9640333333333335,59.871,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Titanic,Short,FAC,Fear,TITANIC,1796,60,60,0,0.9640333333333335,59.871,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Titanic,Short,FAC,Joy,TITANIC,1796,60,60,0,0.9640333333333335,59.871,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Titanic,Short,FAC,Sadness,TITANIC,1796,60,60,0,0.9640333333333335,59.871,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Titanic,Short,FAC,Surprise,TITANIC,1796,60,60,0,0.9640333333333335,59.871,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Titanic,Short,FAC,Engagement,TITANIC,1796,60,60,0,0.9640333333333335,59.871,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Titanic,Short,FAC,Sentimentality,TITANIC,1796,60,60,0,0.9640333333333335,59.871,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Titanic,Short,FAC,Confusion,TITANIC,1796,60,60,0,0.9640333333333335,59.871,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Titanic,Short,FAC,Neutral,TITANIC,1796,60,60,0,0.9640333333333335,59.871,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Titanic,Short,EEG,High Engagement,TITANIC,60,60,60,0,1.0,59.671,1.0,moving_average_window3,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Titanic,Short,EEG,Low Engagement,TITANIC,60,60,60,0,1.0,59.671,1.0,moving_average_window3,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Titanic,Short,EEG,Distraction,TITANIC,60,60,60,0,1.0,59.671,1.0,moving_average_window3,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Titanic,Short,EEG,Drowsy,TITANIC,60,60,60,0,1.0,59.671,1.0,moving_average_window3,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Titanic,Short,EEG,Workload Average,TITANIC,60,60,60,0,1.0,59.671,1.0,butterworth_lowpass_0.06Hz,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Titanic,Short,EEG,Frontal Alpha Asymmetry,TITANIC,110,59,59,0,0.5677966101694916,59.769,1.0,moving_average_window3,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Titanic,Short,GSR,Peak Detected,TITANIC,7664,60,60,0,0.9899166666666657,59.869,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Titanic,Short,ET,Blink Detected,TITANIC,3595,60,60,0,0.9812333333333331,59.858,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Titanic,Short,ET,Fixation Dispersion,TITANIC,2946,60,60,0,0.9284499999999998,59.858,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Titanic,Short,ET,Fixation Index,TITANIC,2946,60,60,0,0.9284499999999998,59.858,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Titanic,Short,ET,Fixation Duration,TITANIC,2946,60,60,0,0.9284499999999998,59.858,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Mad Max,Short,FAC,Anger,MAD MAX FURY ROAD,6788,227,226,1,0.9631101321585912,226.425,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Mad Max,Short,FAC,Contempt,MAD MAX FURY ROAD,6788,227,226,1,0.9631101321585912,226.425,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Mad Max,Short,FAC,Disgust,MAD MAX FURY ROAD,6788,227,226,1,0.9631101321585912,226.425,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Mad Max,Short,FAC,Fear,MAD MAX FURY ROAD,6788,227,226,1,0.9631101321585912,226.425,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Mad Max,Short,FAC,Joy,MAD MAX FURY ROAD,6788,227,226,1,0.9631101321585912,226.425,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Mad Max,Short,FAC,Sadness,MAD MAX FURY ROAD,6788,227,226,1,0.9631101321585912,226.425,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Mad Max,Short,FAC,Surprise,MAD MAX FURY ROAD,6788,227,226,1,0.9631101321585912,226.425,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Mad Max,Short,FAC,Engagement,MAD MAX FURY ROAD,6788,227,226,1,0.9631101321585912,226.425,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Mad Max,Short,FAC,Sentimentality,MAD MAX FURY ROAD,6788,227,226,1,0.9631101321585912,226.425,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Mad Max,Short,FAC,Confusion,MAD MAX FURY ROAD,6788,227,226,1,0.9631101321585912,226.425,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Mad Max,Short,FAC,Neutral,MAD MAX FURY ROAD,6788,227,226,1,0.9631101321585912,226.425,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Mad Max,Short,EEG,High Engagement,MAD MAX FURY ROAD,226,226,226,0,1.0,225.753,1.0,moving_average_window3,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Mad Max,Short,EEG,Low Engagement,MAD MAX FURY ROAD,226,226,226,0,1.0,225.753,1.0,moving_average_window3,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Mad Max,Short,EEG,Distraction,MAD MAX FURY ROAD,226,226,226,0,1.0,225.753,1.0,moving_average_window3,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Mad Max,Short,EEG,Drowsy,MAD MAX FURY ROAD,226,226,226,0,1.0,225.753,1.0,moving_average_window3,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Mad Max,Short,EEG,Workload Average,MAD MAX FURY ROAD,226,226,226,0,1.0,225.753,1.0,butterworth_lowpass_0.06Hz,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Mad Max,Short,EEG,Frontal Alpha Asymmetry,MAD MAX FURY ROAD,413,213,213,0,0.5305164319248826,226.351,1.0,moving_average_window3,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Mad Max,Short,GSR,Peak Detected,MAD MAX FURY ROAD,28983,227,226,1,0.9894889867841377,226.428,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Mad Max,Short,ET,Blink Detected,MAD MAX FURY ROAD,13596,227,226,1,0.9808458149779747,226.427,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Mad Max,Short,ET,Fixation Dispersion,MAD MAX FURY ROAD,11554,227,225,2,0.9564933920704857,226.427,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Mad Max,Short,ET,Fixation Index,MAD MAX FURY ROAD,11554,227,225,2,0.9564933920704857,226.427,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Mad Max,Short,ET,Fixation Duration,MAD MAX FURY ROAD,11554,227,225,2,0.9564933920704857,226.427,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Home Alone,Short,FAC,Anger,HOME ALONE,3451,116,115,1,0.9581034482758606,115.096,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Home Alone,Short,FAC,Contempt,HOME ALONE,3451,116,115,1,0.9581034482758606,115.096,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Home Alone,Short,FAC,Disgust,HOME ALONE,3451,116,115,1,0.9581034482758606,115.096,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Home Alone,Short,FAC,Fear,HOME ALONE,3451,116,115,1,0.9581034482758606,115.096,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Home Alone,Short,FAC,Joy,HOME ALONE,3451,116,115,1,0.9581034482758606,115.096,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Home Alone,Short,FAC,Sadness,HOME ALONE,3451,116,115,1,0.9581034482758606,115.096,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Home Alone,Short,FAC,Surprise,HOME ALONE,3451,116,115,1,0.9581034482758606,115.096,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Home Alone,Short,FAC,Engagement,HOME ALONE,3451,116,115,1,0.9581034482758606,115.096,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Home Alone,Short,FAC,Sentimentality,HOME ALONE,3451,116,115,1,0.9581034482758606,115.096,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Home Alone,Short,FAC,Confusion,HOME ALONE,3451,116,115,1,0.9581034482758606,115.096,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Home Alone,Short,FAC,Neutral,HOME ALONE,3451,116,115,1,0.9581034482758606,115.096,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Home Alone,Short,EEG,High Engagement,HOME ALONE,115,115,115,0,1.0,114.281,1.0,moving_average_window3,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Home Alone,Short,EEG,Low Engagement,HOME ALONE,115,115,115,0,1.0,114.281,1.0,moving_average_window3,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Home Alone,Short,EEG,Distraction,HOME ALONE,115,115,115,0,1.0,114.281,1.0,moving_average_window3,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Home Alone,Short,EEG,Drowsy,HOME ALONE,115,115,115,0,1.0,114.281,1.0,moving_average_window3,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Home Alone,Short,EEG,Workload Average,HOME ALONE,115,115,115,0,1.0,114.281,1.0,butterworth_lowpass_0.06Hz,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Home Alone,Short,EEG,Frontal Alpha Asymmetry,HOME ALONE,181,102,102,0,0.6127450980392157,114.879,1.0,moving_average_window3,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Home Alone,Short,GSR,Peak Detected,HOME ALONE,14734,116,115,1,0.9843189655172426,115.104,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Home Alone,Short,ET,Blink Detected,HOME ALONE,6912,116,115,1,0.9757155172413787,115.105,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Home Alone,Short,ET,Fixation Dispersion,HOME ALONE,4861,116,108,8,0.8740431034482752,115.105,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Home Alone,Short,ET,Fixation Index,HOME ALONE,4861,116,108,8,0.8740431034482752,115.105,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,Home Alone,Short,ET,Fixation Duration,HOME ALONE,4861,116,108,8,0.8740431034482752,115.105,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,The Conjuring,Short,FAC,Anger,THE CONJURING,5136,172,171,1,0.9613430232558143,171.319,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,The Conjuring,Short,FAC,Contempt,THE CONJURING,5136,172,171,1,0.9613430232558143,171.319,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,The Conjuring,Short,FAC,Disgust,THE CONJURING,5136,172,171,1,0.9613430232558143,171.319,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,The Conjuring,Short,FAC,Fear,THE CONJURING,5136,172,171,1,0.9613430232558143,171.319,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,The Conjuring,Short,FAC,Joy,THE CONJURING,5136,172,171,1,0.9613430232558143,171.319,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,The Conjuring,Short,FAC,Sadness,THE CONJURING,5136,172,171,1,0.9613430232558143,171.319,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,The Conjuring,Short,FAC,Surprise,THE CONJURING,5136,172,171,1,0.9613430232558143,171.319,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,The Conjuring,Short,FAC,Engagement,THE CONJURING,5136,172,171,1,0.9613430232558143,171.319,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,The Conjuring,Short,FAC,Sentimentality,THE CONJURING,5136,172,171,1,0.9613430232558143,171.319,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,The Conjuring,Short,FAC,Confusion,THE CONJURING,5136,172,171,1,0.9613430232558143,171.319,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,The Conjuring,Short,FAC,Neutral,THE CONJURING,5136,172,171,1,0.9613430232558143,171.319,1.0,,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,The Conjuring,Short,EEG,High Engagement,THE CONJURING,172,172,172,0,1.0,171.135,1.0,moving_average_window3,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,The Conjuring,Short,EEG,Low Engagement,THE CONJURING,172,172,172,0,1.0,171.135,1.0,moving_average_window3,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
104,A,The Conjuring,Short,EEG,Distraction,THE CONJURING,172,172,172,0,1.0,171.135,1.0,moving_average_window3,c:\Users\ashra\Documents\NeuralSense\NeuralData\clients\544_WBD_CXCU\data\Export\Group A\Analyses\Group A-1\Sensor Data\003_104.csv
